customer_id,age,gender,location,customer_tenure_years,policy_type,monthly_premium,coverage_level,claims_last_year,payment_delay_days,customer_satisfaction,customer_service_interactions,churn
391,38,M,Suburban,10,Third_Party,212.66,Medium,1,0,4,5,0
392,44,M,Urban,5,Third_Party,192.72,Medium,1,0,4,0,0
393,59,M,Urban,5,Comprehensive,334.83,High,0,0,4,0,0
394,42,M,Urban,2,Basic,111.45,High,0,0,3,2,0
395,43,M,Rural,5,Third_Party,222.48,High,0,0,4,5,0
396,31,M,Suburban,6,Basic,105.74,High,0,0,2,0,0
397,45,M,Urban,2,Third_Party,199.29,Medium,0,10,1,1,0
398,62,F,Urban,4,Comprehensive,320.27,High,0,0,5,0,0
399,46,M,Urban,8,Comprehensive,317.65,Low,0,0,4,1,0
400,39,M,Urban,7,Third_Party,187.02,Medium,1,0,3,3,0
401,45,M,Suburban,2,Comprehensive,307.27,Medium,0,0,1,3,0
402,60,F,Suburban,5,Basic,138.7,Medium,1,0,3,1,0
403,22,M,Rural,5,Basic,133.08,Medium,1,0,4,1,0
404,33,M,Urban,4,Comprehensive,254.62,Medium,0,0,4,1,0
405,65,M,Suburban,2,Comprehensive,363.14,Medium,1,0,4,2,0
406,62,F,Urban,9,Basic,144.74,Medium,0,0,2,1,0
407,48,M,Urban,3,Third_Party,273.43,Low,0,0,4,2,0
408,46,M,Suburban,2,Comprehensive,289.68,High,1,0,4,2,0
409,54,F,Suburban,6,Comprehensive,321.2,Medium,1,21,4,1,1
410,37,F,Urban,3,Basic,161.0,Medium,0,0,5,0,0
411,30,M,Rural,3,Basic,116.88,High,0,17,5,1,1
412,30,M,Urban,6,Third_Party,216.59,High,2,6,5,2,0
413,65,F,Suburban,2,Comprehensive,331.26,Medium,1,0,3,1,0
414,46,M,Urban,15,Third_Party,241.49,High,1,14,5,3,0
415,25,M,Suburban,4,Basic,113.44,Medium,1,0,3,1,0
416,38,F,Urban,13,Comprehensive,324.33,High,2,13,5,0,0
417,35,F,Urban,2,Comprehensive,293.05,Medium,0,20,3,3,1
418,46,F,Urban,7,Third_Party,221.54,Medium,1,0,2,3,0
419,43,F,Rural,6,Third_Party,225.51,Medium,2,0,2,1,0
420,53,F,Urban,7,Third_Party,238.77,Medium,0,0,5,3,0
421,48,M,Suburban,5,Comprehensive,303.32,High,0,15,4,4,1
422,54,F,Suburban,7,Third_Party,246.04,Medium,1,0,4,1,0
423,45,M,Suburban,6,Comprehensive,310.0,Medium,0,0,3,3,0
424,45,F,Suburban,3,Third_Party,193.13,Medium,0,0,3,3,0
425,47,M,Urban,6,Comprehensive,297.51,Medium,0,0,2,2,0
426,63,F,Urban,4,Basic,148.66,Medium,0,0,4,4,0
427,30,F,Urban,1,Comprehensive,279.33,High,2,0,2,0,0
428,42,M,Suburban,14,Comprehensive,282.6,Medium,0,0,3,3,0
429,57,M,Urban,3,Basic,119.54,High,0,0,4,3,0
430,60,F,Suburban,23,Basic,136.44,Medium,1,0,1,2,0
431,35,M,Urban,1,Comprehensive,319.82,High,0,0,2,3,0
432,37,M,Urban,2,Third_Party,177.88,Medium,0,0,5,3,0
433,43,M,Urban,3,Comprehensive,297.22,High,0,0,5,1,0
434,48,F,Urban,1,Comprehensive,313.62,High,0,12,5,2,0
435,60,F,Urban,15,Comprehensive,326.37,Low,3,0,3,1,0
436,22,F,Urban,2,Third_Party,181.94,Medium,0,0,3,3,0
437,36,M,Urban,3,Comprehensive,296.95,Low,0,0,3,3,0
438,43,F,Urban,2,Third_Party,210.7,High,1,13,5,1,0
439,47,F,Urban,9,Basic,140.74,High,0,0,3,2,0
440,34,F,Urban,9,Third_Party,191.24,Low,0,0,3,2,0
441,35,F,Urban,10,Comprehensive,321.85,Low,0,0,3,2,0
442,53,M,Rural,7,Third_Party,220.39,Medium,1,0,4,0,0
443,40,M,Suburban,1,Third_Party,200.21,Medium,1,0,1,0,0
444,42,M,Suburban,2,Third_Party,224.19,Medium,1,0,3,1,0
445,42,M,Urban,3,Comprehensive,314.41,Medium,1,18,2,1,1
446,28,M,Urban,2,Third_Party,211.23,Medium,0,0,3,3,0
447,46,M,Urban,8,Comprehensive,324.49,Medium,1,0,3,5,0
448,48,M,Urban,4,Comprehensive,307.51,High,1,13,5,2,0
449,38,F,Rural,8,Third_Party,195.59,High,0,0,3,4,0
450,54,M,Urban,7,Third_Party,221.67,High,0,0,3,0,0
451,52,M,Urban,10,Comprehensive,291.25,High,0,0,2,6,0
452,46,F,Urban,12,Comprehensive,300.51,High,1,0,3,3,0
453,45,F,Urban,10,Third_Party,217.61,Low,0,0,3,1,0
454,50,M,Suburban,2,Basic,137.6,Low,1,0,2,4,0
455,41,M,Rural,5,Comprehensive,287.15,Medium,0,0,5,1,0
456,45,F,Urban,8,Third_Party,222.04,Medium,0,0,3,3,0
457,24,M,Urban,5,Basic,119.12,Medium,0,11,2,2,1
458,27,F,Urban,3,Third_Party,163.0,Medium,1,0,3,2,0
459,61,F,Urban,4,Third_Party,242.11,Medium,0,15,2,1,0
460,43,F,Suburban,2,Third_Party,208.93,Medium,0,0,3,1,0
461,35,F,Urban,1,Third_Party,215.47,Medium,0,9,4,2,0
462,44,M,Rural,4,Third_Party,253.29,Medium,0,0,3,0,0
463,37,F,Suburban,8,Third_Party,208.1,Medium,3,12,3,3,1
464,42,F,Urban,1,Third_Party,235.27,High,1,0,4,3,0
465,43,F,Urban,6,Third_Party,226.57,High,0,0,5,2,0
466,49,F,Urban,4,Third_Party,230.68,Low,1,0,3,1,0
467,46,M,Urban,7,Third_Party,227.34,Medium,0,0,3,2,0
468,46,F,Urban,3,Comprehensive,284.03,Medium,1,0,3,2,0
469,41,M,Urban,1,Comprehensive,302.24,High,0,20,3,4,1
470,49,F,Urban,3,Basic,122.23,High,0,11,3,1,0
471,29,M,Urban,3,Third_Party,190.52,Medium,2,13,3,2,1
472,37,F,Urban,4,Comprehensive,274.57,Low,1,0,2,2,0
473,33,F,Suburban,1,Third_Party,176.07,High,0,10,5,3,0
474,45,M,Urban,7,Comprehensive,300.61,Medium,0,14,5,5,0
475,21,M,Urban,18,Comprehensive,265.95,Medium,1,15,3,3,1
476,57,M,Suburban,1,Comprehensive,321.51,Medium,0,0,3,2,0
477,41,F,Urban,9,Third_Party,202.48,Low,0,0,1,1,0
478,49,M,Suburban,23,Comprehensive,284.67,Medium,1,9,3,1,0
479,40,M,Suburban,4,Third_Party,223.19,Medium,0,0,3,0,0
480,47,F,Urban,4,Comprehensive,274.59,Low,0,21,4,4,1
481,47,F,Suburban,3,Comprehensive,286.95,Medium,0,0,1,1,0
482,46,M,Urban,2,Comprehensive,317.38,High,0,0,4,0,0
483,43,M,Urban,5,Comprehensive,312.35,Medium,1,23,2,2,1
484,40,F,Suburban,8,Third_Party,255.77,Low,0,0,3,4,0
485,63,M,Urban,5,Comprehensive,337.14,Medium,1,0,1,1,0
486,33,M,Urban,4,Comprehensive,289.55,Low,1,0,5,2,0
487,27,M,Urban,1,Third_Party,204.95,Medium,1,0,4,3,0
488,46,M,Urban,5,Comprehensive,290.78,Medium,0,0,2,2,0
489,37,M,Urban,12,Comprehensive,271.32,Medium,1,0,4,2,0
490,39,F,Urban,3,Comprehensive,296.81,High,0,0,4,2,0
491,65,F,Urban,21,Basic,102.26,High,0,0,4,2,0
492,46,M,Rural,6,Comprehensive,291.01,Low,1,14,4,0,0
493,39,M,Rural,6,Third_Party,192.7,Medium,0,0,4,1,0
494,31,M,Rural,7,Third_Party,196.19,High,0,12,4,1,0
495,60,F,Urban,11,Third_Party,234.65,Medium,1,0,2,1,0
496,35,M,Urban,7,Comprehensive,278.5,High,1,0,3,3,0
497,55,M,Urban,13,Comprehensive,350.83,Medium,0,16,2,2,0
498,54,M,Suburban,6,Basic,113.92,Medium,0,0,1,1,0
499,24,F,Suburban,2,Basic,112.95,Low,0,0,5,3,0
500,50,M,Suburban,8,Comprehensive,318.65,Medium,1,0,4,2,0
501,38,F,Suburban,4,Third_Party,218.67,Medium,0,0,2,0,0
502,51,M,Urban,2,Third_Party,227.48,Low,0,0,1,4,0
503,38,M,Urban,3,Basic,110.91,Medium,0,16,5,1,0
504,54,M,Urban,6,Third_Party,210.59,Medium,1,0,4,4,0
505,49,M,Suburban,6,Comprehensive,332.69,High,0,0,3,3,0
506,40,M,Urban,7,Comprehensive,286.63,High,0,0,4,3,0
507,41,M,Urban,3,Third_Party,172.53,Medium,1,12,3,0,0
508,46,F,Urban,6,Comprehensive,271.88,Medium,0,0,3,2,0
509,48,M,Suburban,2,Third_Party,191.63,High,0,14,5,1,0
510,59,M,Suburban,2,Comprehensive,313.92,Medium,0,0,2,1,0
511,45,F,Urban,10,Third_Party,208.63,High,0,0,3,2,0
512,58,F,Urban,5,Comprehensive,339.36,Medium,0,0,4,0,0
513,48,M,Suburban,11,Third_Party,207.1,High,1,0,3,0,0
514,57,M,Urban,6,Third_Party,245.44,High,1,20,4,3,1
515,33,F,Rural,7,Third_Party,215.42,High,0,0,1,2,0
516,39,M,Suburban,4,Comprehensive,274.02,Medium,0,0,5,3,0
517,47,M,Suburban,3,Third_Party,221.41,High,0,0,5,2,0
518,42,M,Urban,2,Comprehensive,316.31,Medium,0,17,3,1,1
519,43,F,Suburban,9,Comprehensive,285.49,Medium,0,0,4,1,0
520,32,F,Urban,5,Comprehensive,313.6,Medium,1,0,3,5,0
521,55,M,Rural,21,Comprehensive,342.75,High,2,21,2,2,1
522,37,M,Urban,15,Third_Party,220.7,Medium,0,0,4,3,0
523,53,F,Suburban,1,Third_Party,208.38,Medium,0,0,3,1,0
524,32,M,Suburban,4,Comprehensive,272.07,High,0,12,5,2,0
525,47,F,Urban,13,Comprehensive,310.31,Medium,0,25,3,1,1
526,39,M,Rural,3,Basic,114.42,Low,2,0,2,3,0
527,52,F,Urban,4,Comprehensive,317.73,Medium,1,18,4,2,1
528,23,F,Suburban,29,Comprehensive,305.66,High,0,16,2,3,0
529,37,M,Urban,8,Third_Party,199.9,Medium,0,0,4,2,0
530,55,M,Urban,8,Third_Party,230.62,High,0,0,3,0,0
531,61,F,Urban,4,Comprehensive,314.52,Medium,1,16,2,2,0
532,39,F,Urban,11,Comprehensive,286.8,Medium,0,0,4,3,0
533,72,F,Urban,13,Third_Party,232.93,Medium,1,16,4,1,0
534,43,M,Urban,3,Third_Party,219.61,Medium,1,0,4,1,0
535,35,M,Suburban,9,Third_Party,253.64,High,0,0,4,3,0
536,45,F,Urban,22,Basic,100.0,Medium,0,0,4,2,0
537,53,F,Urban,8,Comprehensive,297.0,Medium,1,8,2,2,0
538,56,F,Suburban,2,Comprehensive,304.08,Low,0,0,2,0,0
539,32,M,Suburban,1,Third_Party,183.85,High,1,0,3,1,0
540,46,M,Urban,6,Third_Party,201.54,Medium,2,14,2,3,0
541,38,M,Urban,9,Third_Party,226.05,High,1,6,3,3,0
542,46,M,Suburban,6,Comprehensive,266.84,Medium,0,0,3,3,0
543,49,M,Rural,2,Basic,105.26,Medium,1,0,5,2,0
544,52,F,Urban,9,Comprehensive,253.01,Medium,1,0,4,1,0
545,56,M,Urban,11,Comprehensive,314.87,Medium,0,0,5,2,0
546,47,M,Suburban,6,Basic,147.19,Low,0,0,1,3,0
547,47,M,Urban,2,Basic,143.96,Medium,0,0,3,2,0
548,45,M,Urban,15,Third_Party,233.41,Medium,0,0,4,3,0
549,47,M,Urban,4,Third_Party,228.13,Medium,0,0,2,2,0
550,43,F,Suburban,2,Comprehensive,286.06,High,0,0,3,0,0
551,49,M,Urban,5,Basic,100.0,Low,0,0,5,2,0
552,29,M,Suburban,8,Basic,127.75,Medium,0,0,2,3,0
553,41,M,Urban,11,Third_Party,225.2,High,0,13,5,0,0
554,31,F,Urban,1,Basic,114.25,Low,1,0,3,3,0
555,41,F,Urban,2,Basic,123.41,High,0,15,1,1,1
556,38,M,Suburban,5,Comprehensive,293.53,Medium,1,15,3,0,1
557,47,F,Urban,2,Comprehensive,316.61,Medium,0,0,4,4,0
558,49,F,Suburban,10,Comprehensive,301.73,High,0,0,1,1,0
559,46,M,Suburban,1,Third_Party,220.67,High,0,0,2,1,0
560,57,M,Urban,5,Third_Party,206.41,Low,0,0,2,1,0
561,38,M,Urban,2,Comprehensive,316.86,High,0,0,4,4,0
562,40,F,Suburban,2,Comprehensive,304.02,Low,0,17,3,2,1
563,39,M,Urban,4,Comprehensive,296.27,Medium,0,0,4,3,0
564,30,M,Rural,2,Comprehensive,300.39,Medium,0,0,3,0,0
565,36,F,Urban,22,Third_Party,218.47,Low,1,0,2,2,0
566,41,M,Suburban,6,Basic,138.31,High,2,0,4,3,0
567,51,M,Suburban,1,Third_Party,243.54,Medium,0,0,2,1,0
568,23,F,Urban,6,Comprehensive,298.14,Low,0,0,3,1,0
569,48,M,Rural,2,Basic,124.01,Medium,0,0,1,2,0
570,56,M,Urban,6,Third_Party,215.6,Low,1,16,3,2,0
571,43,M,Suburban,18,Comprehensive,324.95,High,0,0,2,2,0
572,42,M,Suburban,7,Comprehensive,323.18,Medium,0,0,2,2,0
573,30,M,Urban,5,Third_Party,179.52,High,1,0,2,2,0
574,47,M,Urban,5,Basic,119.08,Medium,1,0,4,1,0
575,36,F,Suburban,1,Basic,100.0,Medium,0,15,3,2,1
576,31,M,Urban,3,Basic,130.16,Medium,1,0,3,0,0
577,60,M,Urban,1,Comprehensive,339.67,Low,0,0,4,4,0
578,48,M,Rural,1,Third_Party,191.32,Medium,0,0,5,2,0
579,57,F,Urban,6,Third_Party,231.59,High,0,21,4,0,1
580,50,F,Urban,18,Basic,129.65,High,0,0,4,1,0
581,54,F,Urban,8,Basic,168.15,Low,0,0,2,0,0
582,39,F,Suburban,7,Third_Party,173.61,Low,0,13,1,2,1
583,54,F,Rural,4,Third_Party,220.81,Medium,0,0,2,4,0
584,44,F,Suburban,3,Third_Party,196.02,Medium,2,0,3,5,0
585,35,M,Urban,2,Comprehensive,296.47,Medium,0,0,1,0,0
586,68,F,Urban,18,Comprehensive,320.29,Medium,0,13,5,1,0
587,40,F,Urban,3,Comprehensive,297.95,Medium,0,0,5,3,0
588,45,F,Suburban,15,Basic,136.62,Low,1,15,3,1,0
589,40,F,Urban,6,Comprehensive,350.79,Medium,0,0,2,3,0
590,60,M,Rural,3,Third_Party,206.39,Low,1,0,4,0,0
591,51,M,Rural,2,Third_Party,212.23,Low,0,0,4,0,0
592,45,M,Urban,11,Comprehensive,299.51,Medium,2,0,4,4,0
593,38,M,Suburban,9,Basic,105.82,Low,0,0,3,1,0
594,55,F,Rural,10,Comprehensive,336.91,Medium,1,0,5,3,0
595,32,F,Urban,9,Third_Party,217.19,Low,1,0,2,0,0
596,74,F,Urban,2,Basic,100.0,High,0,0,5,0,0
597,52,M,Suburban,3,Third_Party,246.27,Low,0,24,3,1,1
598,47,M,Urban,3,Comprehensive,319.74,High,0,0,2,1,0
599,47,M,Urban,14,Third_Party,213.37,Low,0,0,5,4,0
600,62,M,Urban,4,Third_Party,231.24,High,0,0,3,3,0
601,47,F,Suburban,5,Third_Party,219.19,High,0,0,1,3,0
602,34,F,Urban,15,Comprehensive,307.7,Low,1,0,1,0,0
603,36,M,Urban,3,Third_Party,225.25,Medium,0,9,5,3,0
604,54,M,Urban,5,Third_Party,213.9,Medium,0,0,1,2,0
605,46,F,Urban,1,Basic,139.76,High,0,19,2,2,1
606,49,M,Urban,1,Third_Party,216.08,Medium,0,0,4,1,0
607,36,M,Urban,3,Comprehensive,286.98,High,0,0,3,4,0
608,49,F,Urban,2,Comprehensive,333.09,Medium,0,0,2,0,0
609,48,F,Suburban,2,Comprehensive,329.36,High,0,0,2,2,0
610,34,M,Urban,1,Basic,100.0,Medium,0,0,3,2,0
611,47,M,Suburban,8,Comprehensive,335.9,Medium,1,12,2,2,0
612,43,F,Urban,14,Third_Party,258.97,High,1,0,3,4,0
613,29,M,Urban,3,Comprehensive,279.32,Medium,1,14,4,0,1
614,42,M,Urban,17,Third_Party,214.2,Low,0,13,3,2,0
615,55,F,Suburban,4,Basic,131.71,Medium,2,14,3,2,0
616,56,F,Urban,37,Basic,107.89,Medium,0,0,1,4,0
617,41,F,Suburban,2,Third_Party,232.32,Low,1,0,4,1,0
618,61,F,Suburban,24,Comprehensive,323.08,Medium,0,0,2,5,0
619,57,F,Rural,3,Basic,132.45,High,0,0,3,1,0
620,46,F,Urban,2,Basic,109.2,Medium,0,0,4,3,0
621,26,M,Rural,3,Basic,100.0,High,1,0,3,2,0
622,52,M,Urban,4,Comprehensive,323.92,Medium,1,11,5,3,0
623,53,F,Suburban,13,Third_Party,228.16,Medium,0,0,3,1,0
624,32,M,Urban,4,Third_Party,194.81,Low,0,21,5,0,1
625,55,F,Urban,3,Comprehensive,289.22,Medium,1,0,3,2,0
626,48,M,Urban,3,Third_Party,229.31,Medium,1,0,1,3,0
627,39,M,Urban,8,Third_Party,204.63,Medium,0,11,1,3,0
628,41,F,Urban,5,Comprehensive,319.77,Medium,1,0,5,2,0
629,37,F,Urban,2,Basic,100.0,Medium,0,0,2,2,0
630,38,M,Suburban,11,Comprehensive,245.41,Low,1,0,2,1,0
631,52,F,Urban,6,Basic,121.56,High,0,6,3,2,0
632,33,F,Urban,7,Comprehensive,263.04,Low,0,0,4,0,0
633,44,F,Suburban,3,Basic,135.19,Medium,1,0,2,3,0
634,48,M,Urban,2,Comprehensive,318.26,Low,0,15,5,0,0
635,40,M,Urban,5,Basic,141.98,Low,1,15,2,3,1
636,55,M,Rural,6,Third_Party,201.27,High,0,0,4,2,0
637,52,M,Suburban,8,Comprehensive,325.66,High,0,0,3,4,0
638,19,F,Urban,2,Basic,100.0,Medium,0,16,3,3,1
639,49,M,Suburban,8,Third_Party,215.75,Medium,0,0,2,1,0
640,38,M,Urban,2,Third_Party,201.78,Low,0,0,5,2,0
641,57,F,Suburban,5,Comprehensive,306.27,Medium,3,0,1,0,0
642,46,F,Suburban,2,Comprehensive,282.85,Low,0,0,4,2,0
643,61,F,Urban,6,Comprehensive,279.96,Low,1,0,3,2,0
644,30,F,Suburban,12,Third_Party,222.42,Medium,0,0,3,0,0
645,38,M,Urban,12,Third_Party,229.14,Low,2,0,3,1,0
646,45,M,Urban,4,Third_Party,213.62,Low,0,0,3,1,0
647,31,F,Suburban,5,Comprehensive,289.06,High,1,13,1,3,1
648,60,F,Suburban,3,Basic,134.49,High,0,0,4,2,0
649,49,F,Urban,1,Comprehensive,305.72,Medium,0,16,5,0,0
650,54,F,Suburban,7,Third_Party,225.22,Medium,0,0,4,2,0
651,51,F,Suburban,13,Basic,160.83,High,0,0,3,3,0
652,33,M,Urban,16,Third_Party,203.29,Medium,1,0,2,4,0
653,37,F,Urban,15,Third_Party,230.6,Medium,1,0,5,3,0
654,39,F,Urban,5,Basic,100.0,Low,0,14,5,2,0
655,43,M,Urban,3,Comprehensive,326.31,High,0,0,4,3,0
656,44,F,Urban,8,Third_Party,219.75,Medium,0,0,1,3,0
657,27,M,Suburban,4,Comprehensive,310.43,Medium,0,0,3,2,0
658,58,M,Urban,2,Basic,126.02,Medium,0,0,5,0,0
659,39,F,Rural,3,Comprehensive,268.87,Low,1,0,3,2,0
660,65,F,Urban,7,Comprehensive,323.25,High,3,14,5,1,0
661,24,M,Urban,4,Third_Party,212.58,Medium,1,0,5,3,0
662,47,M,Urban,1,Third_Party,239.43,Medium,0,13,3,0,0
663,28,F,Urban,2,Third_Party,197.8,High,1,8,2,2,1
664,44,F,Urban,6,Third_Party,218.48,Medium,1,0,4,3,0
665,48,M,Suburban,2,Third_Party,203.35,Medium,0,0,5,4,0
666,35,M,Urban,2,Comprehensive,248.36,Medium,1,0,1,2,0
667,54,M,Suburban,1,Comprehensive,303.97,Medium,1,0,4,1,0
668,64,M,Suburban,16,Comprehensive,334.1,High,0,8,3,2,0
669,30,F,Urban,11,Basic,122.28,High,1,0,2,1,0
670,32,F,Urban,5,Comprehensive,287.24,Low,1,0,5,1,0
671,63,M,Rural,15,Comprehensive,323.52,High,0,0,5,2,0
672,51,F,Urban,4,Comprehensive,337.29,Medium,0,0,2,2,0
673,47,F,Urban,6,Comprehensive,322.2,Medium,0,0,4,0,0
674,36,M,Suburban,4,Comprehensive,278.7,Medium,0,0,1,3,0
675,39,F,Suburban,6,Third_Party,181.61,High,0,15,4,0,0
676,53,M,Urban,1,Third_Party,241.15,Medium,0,0,2,3,0
677,30,F,Suburban,4,Comprehensive,324.82,Medium,0,15,4,1,1
678,40,M,Suburban,2,Comprehensive,281.86,Low,0,0,2,1,0
679,55,F,Urban,6,Comprehensive,293.58,High,0,0,2,1,0
680,38,M,Urban,3,Third_Party,220.9,High,0,0,4,3,0
681,52,M,Urban,2,Third_Party,201.44,High,0,0,5,4,0
682,40,M,Urban,2,Third_Party,170.68,Low,1,0,4,3,0
683,55,F,Urban,1,Comprehensive,308.08,Medium,1,0,4,2,0
684,55,M,Urban,3,Comprehensive,315.08,Low,0,0,2,4,0
685,42,M,Urban,3,Comprehensive,284.63,High,0,8,2,2,0
686,46,F,Urban,2,Third_Party,224.66,High,1,0,4,4,0
687,47,M,Suburban,10,Third_Party,204.35,High,0,0,3,1,0
688,21,M,Suburban,5,Basic,100.0,High,1,0,4,2,0
689,42,M,Urban,4,Basic,112.92,High,1,13,3,1,0
690,38,F,Suburban,24,Third_Party,199.87,Medium,1,14,2,2,0
691,45,F,Urban,5,Basic,100.0,High,1,0,3,0,0
692,63,F,Suburban,12,Third_Party,250.42,High,0,16,3,4,0
693,45,M,Urban,7,Third_Party,199.77,Low,0,15,5,2,0
694,32,M,Rural,2,Comprehensive,307.27,Medium,0,0,1,1,0
695,33,M,Urban,3,Third_Party,197.08,Medium,0,14,4,2,1
696,49,F,Urban,11,Basic,100.95,Medium,1,0,3,4,0
697,28,M,Suburban,22,Comprehensive,304.36,Medium,1,0,2,1,0
698,40,M,Suburban,3,Comprehensive,267.32,Low,0,0,3,1,0
699,53,F,Urban,1,Third_Party,193.8,High,0,0,4,5,0
700,46,F,Suburban,6,Comprehensive,307.54,Medium,0,0,2,3,0
701,48,F,Urban,12,Comprehensive,340.01,Medium,0,0,3,3,0
702,51,M,Urban,4,Basic,129.1,Medium,1,0,5,1,0
703,41,M,Urban,5,Third_Party,227.59,Medium,2,0,2,1,0
704,58,M,Urban,1,Comprehensive,323.6,High,1,12,4,0,0
705,43,F,Urban,22,Third_Party,234.15,High,0,21,4,0,0
706,43,F,Urban,5,Comprehensive,280.88,High,0,9,3,2,0
707,46,F,Suburban,2,Third_Party,206.77,Medium,1,0,4,1,0
708,55,M,Suburban,6,Comprehensive,328.36,Medium,0,0,4,2,0
709,49,F,Urban,1,Third_Party,199.45,Medium,0,17,1,1,1
710,39,M,Urban,5,Third_Party,195.02,Medium,0,0,2,0,0
711,55,F,Urban,12,Basic,116.08,Medium,0,0,3,0,0
712,51,F,Suburban,3,Comprehensive,340.3,Medium,0,0,5,2,0
713,37,F,Urban,1,Third_Party,195.89,Medium,0,13,4,0,1
714,49,F,Urban,2,Third_Party,194.45,Medium,0,0,1,4,0
715,60,F,Suburban,4,Third_Party,221.76,Medium,2,0,5,0,0
716,31,M,Urban,2,Third_Party,252.67,High,1,16,3,0,1
717,58,F,Suburban,6,Third_Party,229.3,Medium,1,0,5,0,0
718,34,F,Suburban,9,Comprehensive,291.69,Low,0,0,5,1,0
719,30,M,Urban,19,Third_Party,227.45,Medium,0,0,4,1,0
720,63,M,Suburban,6,Basic,163.1,Medium,0,0,5,3,0
721,39,F,Urban,4,Third_Party,226.31,High,0,0,3,1,0
722,58,F,Rural,4,Third_Party,241.54,Low,0,0,3,2,0
723,53,F,Urban,1,Comprehensive,303.62,Medium,1,14,3,3,1
724,48,F,Suburban,2,Third_Party,258.54,Medium,1,0,4,5,0
725,50,M,Suburban,6,Basic,137.85,Medium,0,0,1,0,0
726,48,M,Suburban,3,Comprehensive,265.42,Medium,1,0,2,1,0
727,59,M,Urban,14,Basic,144.96,Medium,0,15,2,1,0
728,41,F,Urban,4,Basic,112.43,High,0,0,5,4,0
729,45,F,Suburban,2,Third_Party,238.72,Medium,2,11,2,2,1
730,51,F,Suburban,4,Comprehensive,323.86,Medium,1,0,5,1,0
731,36,M,Rural,4,Basic,104.4,Medium,1,17,3,4,1
732,45,M,Urban,10,Third_Party,261.98,Medium,0,0,5,3,0
733,44,F,Rural,10,Third_Party,239.11,Medium,1,0,4,2,0
734,46,M,Suburban,3,Third_Party,195.75,Low,0,9,2,4,0
735,35,M,Suburban,7,Comprehensive,291.48,High,0,10,3,2,0
736,57,M,Urban,3,Third_Party,228.99,High,0,0,3,2,0
737,24,M,Urban,4,Third_Party,196.89,High,0,0,2,4,0
738,62,M,Urban,3,Basic,100.0,Medium,0,0,4,0,0
739,56,M,Urban,16,Comprehensive,345.49,Medium,1,20,3,4,0
740,31,M,Urban,5,Comprehensive,278.45,Medium,1,0,3,4,0
741,29,M,Urban,8,Comprehensive,272.96,High,0,0,3,2,0
742,36,M,Urban,3,Third_Party,227.15,Medium,1,0,5,1,0
743,49,F,Rural,5,Comprehensive,309.28,Medium,0,0,3,4,0
744,42,F,Suburban,3,Third_Party,222.36,Low,1,19,4,2,1
745,42,M,Rural,4,Basic,100.67,Medium,0,0,3,0,0
746,63,M,Rural,2,Basic,141.61,Medium,0,0,4,2,0
747,40,M,Urban,15,Basic,108.09,High,0,0,3,2,0
748,32,F,Urban,3,Basic,100.0,Medium,0,0,1,1,0
749,43,M,Suburban,6,Third_Party,230.68,Low,0,0,3,0,0
750,40,M,Urban,2,Third_Party,174.58,Low,0,0,4,1,0
751,51,F,Rural,2,Third_Party,233.61,High,0,13,3,1,0
752,69,M,Urban,2,Comprehensive,364.39,Medium,0,0,3,4,0
753,54,F,Urban,1,Comprehensive,341.14,Medium,0,0,4,2,0
754,42,M,Urban,2,Third_Party,218.79,Medium,1,0,4,1,0
755,32,F,Suburban,6,Third_Party,237.29,Medium,1,0,1,0,0
756,70,F,Urban,8,Third_Party,188.93,Medium,0,0,1,3,0
757,56,F,Urban,4,Comprehensive,325.66,Medium,0,0,3,3,0
758,38,M,Urban,10,Comprehensive,328.31,Medium,0,19,3,2,1
759,39,F,Urban,3,Third_Party,205.26,Low,0,0,4,1,0
760,41,F,Urban,4,Basic,135.29,Medium,2,0,3,2,0
761,43,M,Urban,8,Third_Party,240.94,Medium,1,0,5,4,0
762,50,M,Suburban,5,Basic,122.34,Medium,2,0,3,3,0
763,46,F,Urban,2,Comprehensive,330.62,High,0,0,4,1,0
764,40,M,Urban,2,Third_Party,210.6,Low,0,14,5,1,0
765,42,F,Rural,4,Third_Party,194.24,Medium,1,0,2,1,0
766,62,M,Urban,5,Third_Party,245.64,Medium,1,0,3,3,0
767,37,M,Suburban,17,Comprehensive,300.32,Medium,1,16,5,5,0
768,42,M,Urban,1,Third_Party,219.02,Medium,0,0,3,3,0
769,60,F,Urban,2,Comprehensive,333.21,Medium,0,0,1,1,0
770,37,M,Urban,2,Third_Party,207.78,Medium,0,0,4,3,0
771,45,M,Suburban,4,Basic,120.16,Medium,0,0,3,2,0
772,63,M,Urban,11,Comprehensive,333.9,Medium,1,0,4,2,0
773,32,F,Urban,17,Third_Party,239.52,High,0,21,5,3,0
774,46,M,Urban,1,Comprehensive,293.1,Medium,0,0,1,2,0
775,58,F,Urban,17,Third_Party,257.89,Low,0,0,3,4,0
776,45,M,Rural,2,Third_Party,214.19,Medium,0,11,3,1,0
777,49,M,Suburban,1,Third_Party,210.04,High,0,12,3,3,0
778,52,M,Urban,10,Third_Party,182.4,Medium,0,0,4,1,0
779,59,F,Suburban,7,Comprehensive,317.94,Medium,1,0,3,3,0
780,44,M,Rural,5,Third_Party,240.28,Low,1,0,4,2,0
781,47,M,Urban,4,Comprehensive,294.71,Medium,0,0,1,0,0
